ID,CogSet_ID,Form_ID,Cognate_Comment,Phonemic,Phonetic,Orthographic,Source
HAND1_34,HAND1,,,/pua ɨanti/,,,
HAND1_35,HAND1,,,,,<pua>,{2}
HAND1_36,HAND1,,,,,<pó1>,
HAND1_37,HAND1,,,,,<ã mbó>,
HAND1_38,HAND1,,,,,<xe pó>,
HAND1_39,HAND1,,,,,<pa>,
HAND1_40,HAND1,,,,,<ma>,
HAND1_41,HAND1,,,,,<pakak>,
HAND1_42,HAND1,,,,,<ípaa>,
HAND1_43,HAND1,,,,,<pa>,{2}
HAND1_44,HAND1,,,,,<-pá>,{3}
HAND1_45,HAND1,,,,,<pa>,
HAND1_46,HAND1,,,,,<pakag>,
HAND1_47,HAND1,,,,,<-po>,
HAND1_48,HAND1,,,,,<po1>,
HAND1_49,HAND1,,,,,<po-péhẽngwêr>,
HAND1_50,HAND1,,,,,<po ahu réhé-har>,
HAND1_51,HAND1,,,,,<po-kôk>,
HAND1_52,HAND1,,,,,<ipo>,
HAND1_53,HAND1,,,,,<ipo iahur>,
HAND1_54,HAND1,,,,,<nepó>,
HAND1_55,HAND1,,,,,<jene po>,
HAND1_56,HAND1,,,,,<po>,
HAND1_57,HAND1,,,,,<-pa>,
HAND1_58,HAND1,,,,,<pa>,
HAND1_59,HAND1,,,,,<-po>,
HAND1_60,HAND1,,,,[si- 'poaɐ],,
HAND1_61,HAND1,,,/poa/,,,
HAND1_62,HAND1,,,,['poɐ],,
HAND1_63,HAND1,,,,,<-po>,
HAND1_64,HAND1,,,,,<pokog>,
HAND1_65,HAND1,,,,,<hwã>,
HAND1_66,HAND1,,,,,<po>,
HAND1_67,HAND1,,,,,<jenepomomap>,
HAND1_68,HAND1,,,/pɔ1/,,,
HAND1_69,HAND1,,,/yanɛpɔpakatu/,,,
HAND1_70,HAND1,,,/ɔ-pɔkɔ/,,,
HAND1_71,HAND1,,,/po/,,,{11}
HAND1_72,HAND1,,,,,<pokog>,
HAND1_73,HAND1,,,/po/,,,
HAND1_74,HAND1,,,/poˈkok/,,,
HAND1_75,HAND1,,,,,<peteĩhar awa po pa>,
HAND1_76,HAND1,,,,,<-pó>,{2}
HAND1_77,HAND1,,,,[po],,
HAND1_78,HAND1,,,,,<i-ʔaput>,{5}
HAND1_79,HAND1,,,,[mo],,
HAND1_80,HAND1,,,,[po],,
HAND1_81,HAND1,,,/popɨʔakaŋ/,,,
HAND2_1,HAND2,,,,,<sangi>,{1: 87}
HAND2_2,HAND2,,,,,<sánkv>,{1: 87}
FINGER1_1,FINGER1,,,,,<kuã>,
FINGER1_2,FINGER1,,,,,<-kuã>,
FINGER1_3,FINGER1,,,,,<kwã>,{3}
FINGER1_4,FINGER1,,,/kwã/,,,
FINGER1_5,FINGER1,,,,,<poã>,
FINGER1_6,FINGER1,,,,,<ãkyg2>,
FINGER1_7,FINGER1,,,,,<qape>,{2}
FINGER1_8,FINGER1,,,,,<ikoákyŋa>,
FINGER1_9,FINGER1,,,,,<koakyg>,
FINGER1_10,FINGER1,,,/-kʷã/,,,
FINGER1_11,FINGER1,,,,,<kwä>,
FINGER1_12,FINGER1,,,,,<ikwà>,
FINGER1_13,FINGER1,,,,,<nekwã'>,
FINGER1_14,FINGER1,,,,,<nepykwã'>,
FINGER1_15,FINGER1,,,,,<fũ>,
FINGER1_16,FINGER1,,,,[si- 'kwã],,
FINGER1_17,FINGER1,,,,,<-pũa>,
FINGER1_18,FINGER1,,,,,<hwã>,
FINGER1_19,FINGER1,,,,,<hwãa'ỹ>,
FINGER1_20,FINGER1,,,/puʔã/,,,
FINGER1_21,FINGER1,,,,,<poʔã>,
FINGER1_22,FINGER1,,,,,<põʔã>,{11}
FINGER1_23,FINGER1,,,/nõdepoʔã/,,,
FINGER2_1,FINGER2,,,,[ɨ'wĩtaj],,
FINGER3_1,FINGER3,,,,,<ãkyg2>,
FINGER3_2,FINGER3,,,,,<ikoákyŋa>,
FINGER3_3,FINGER3,,,,,<-koakýng>,{3}
FINGER3_4,FINGER3,,,,,<koakyg>,
FINGER4_1,FINGER4,,,/pãkã/,,,
FINGER4_2,FINGER4,,,/pakã/,[pa.'kã],,
FINGER4_3,FINGER4,,,/po-ãka/,,,
FINGER4_4,FINGER4,,,,,<pə́kə>,
FINGER5_1,FINGER5,,,/ipo ikã/,,,
FINGER6_1,FINGER6,,,,,<kut>,
FINGER7_1,FINGER7,,,/puʔujã/,,,{4}
FINGER8X_1,FINGER8X,,,/pãʔa/,[pã.'ʔã],,{4}
FINGER9X_1,FINGER9X,,,/ipo ãkã/,[ipɔ ãkã],,{4}
FINGER9X_2,FINGER9X,,,/poʔɨtɨʔa/,,,{4}
FINGER10X_1,FINGER10X,,,/poʔɨtɨʔa/,,,{4}
FINGER11_1,FINGER11,,,,,<dái>,{2:150}
FINGERNAIL1_1,FINGERNAIL1,,,,,<pyapẽ>,
FINGERNAIL1_2,FINGERNAIL1,,,,,<pysapẽ>,
FINGERNAIL1_3,FINGERNAIL1,,,,,<apẽ>,
FINGERNAIL1_4,FINGERNAIL1,,,,,<-pyapẽ>,
FINGERNAIL1_5,FINGERNAIL1,,,,[tʃipʷab̥ɛ],,
FINGERNAIL1_6,FINGERNAIL1,,,,[pʊtʃʲəpɛ],,
FINGERNAIL1_7,FINGERNAIL1,,,,[tɨpampe],,
FINGERNAIL1_8,FINGERNAIL1,,,/po-ãpe/,,,
FINGERNAIL1_9,FINGERNAIL1,,,,,<poãpẽ>,{2}
FINGERNAIL1_10,FINGERNAIL1,,,/põ'ãpẽ/,,,
FINGERNAIL1_11,FINGERNAIL1,,,,,<ãĩ1>,
FINGERNAIL1_12,FINGERNAIL1,,,,,<-pó-pe>,{9}
FINGERNAIL1_13,FINGERNAIL1,,,/pɨsapi/,,,
FINGERNAIL1_14,FINGERNAIL1,,,,,<pɨtsapi>,
FINGERNAIL1_15,FINGERNAIL1,,,,,<poapẽ>,
FINGERNAIL1_16,FINGERNAIL1,,,,,<pyssapẽ>,
FINGERNAIL1_17,FINGERNAIL1,,,,,<myãpe>,{2}
FINGERNAIL1_18,FINGERNAIL1,,,,,<koapé>,
FINGERNAIL1_19,FINGERNAIL1,,,,,<-pywapé>,
FINGERNAIL1_20,FINGERNAIL1,,,,,<koape>,
FINGERNAIL1_21,FINGERNAIL1,,,,,<pyoape>,
FINGERNAIL1_22,FINGERNAIL1,,,,,<-kʷã-api>,
FINGERNAIL1_23,FINGERNAIL1,,,,,<po-äpé>,
FINGERNAIL1_24,FINGERNAIL1,,,,,<i-poape>,
FINGERNAIL1_25,FINGERNAIL1,,,,,<i-poäpe>,
FINGERNAIL1_26,FINGERNAIL1,,,,,<pĭ-hä-apê>,
FINGERNAIL1_27,FINGERNAIL1,,,,,<ipoape>,
FINGERNAIL1_28,FINGERNAIL1,,,,,<nepoãpéma>,
FINGERNAIL1_29,FINGERNAIL1,,,/poapɛ̃/,,,
FINGERNAIL1_30,FINGERNAIL1,,,,,<piʔãpẽ>,
FINGERNAIL1_31,FINGERNAIL1,,,,,<dz̆e.foapé>,
FINGERNAIL1_32,FINGERNAIL1,,,,,<gapoãpe>,
FINGERNAIL1_33,FINGERNAIL1,,,,[si- 'põjpẽɐ],,
FINGERNAIL1_34,FINGERNAIL1,,,,,<-pẽ>,
FINGERNAIL1_35,FINGERNAIL1,,,,,<-puapẽ>,
FINGERNAIL1_36,FINGERNAIL1,,,,,<-pypẽ>,
FINGERNAIL1_37,FINGERNAIL1,,,,,<'yhwãpẽ>,
FINGERNAIL1_38,FINGERNAIL1,,,,,<hwã apẽ>,
FINGERNAIL1_39,FINGERNAIL1,,,,,<'ỹhwa'apẽ>,
FINGERNAIL1_40,FINGERNAIL1,,,,,<pyapẽ>,
FINGERNAIL1_41,FINGERNAIL1,,,,,<pɨã(pẽ)>,{7}
FINGERNAIL1_42,FINGERNAIL1,,,/pãpɛ̃/,,,
FINGERNAIL1_43,FINGERNAIL1,,,/põʔãpẽ/,,,
FINGERNAIL1_44,FINGERNAIL1,,,/poaˈpẽ/,,,
FINGERNAIL1_45,FINGERNAIL1,,,/pɨaˈpẽ/,,,
FINGERNAIL1_46,FINGERNAIL1,,,/pɨaˈpẽ/,,,
FINGERNAIL1_47,FINGERNAIL1,,,/pohaʔãpe/,,,{4}
FINGERNAIL2_1,FINGERNAIL2,,,,,<pyapẽ>,
FINGERNAIL2_2,FINGERNAIL2,,,,[tʃipʷab̥ɛ],,
FINGERNAIL2_3,FINGERNAIL2,,,,[tɨpampe],,
FINGERNAIL2_4,FINGERNAIL2,,,/po-ãpe/,,,
FINGERNAIL2_5,FINGERNAIL2,,,,,<poãpẽ>,{2}
FINGERNAIL2_6,FINGERNAIL2,,,/põ'ãpẽ/,,,
FINGERNAIL2_7,FINGERNAIL2,,,,,<-pó-pe>,{9}
FINGERNAIL2_8,FINGERNAIL2,,,,,<poapẽ>,
FINGERNAIL2_9,FINGERNAIL2,,,,,<myãpe>,{2}
FINGERNAIL2_10,FINGERNAIL2,,,,,<koapé>,
FINGERNAIL2_11,FINGERNAIL2,,,,,<koape>,
FINGERNAIL2_12,FINGERNAIL2,,,,,<pyoape>,
FINGERNAIL2_13,FINGERNAIL2,,,,,<-kʷã-api>,
FINGERNAIL2_14,FINGERNAIL2,,,,,<po-äpé>,
FINGERNAIL2_15,FINGERNAIL2,,,,,<i-poape>,
FINGERNAIL2_16,FINGERNAIL2,,,,,<i-poäpe>,
FINGERNAIL2_17,FINGERNAIL2,,,,,<ipoape>,
FINGERNAIL2_18,FINGERNAIL2,,,,,<nepoãpéma>,
FINGERNAIL2_19,FINGERNAIL2,,,/poapɛ̃/,,,
FINGERNAIL2_20,FINGERNAIL2,,,,,<dz̆e.foapé>,
FINGERNAIL2_21,FINGERNAIL2,,,,,<gapoãpe>,
FINGERNAIL2_22,FINGERNAIL2,,,,[si- 'põjpẽɐ],,
FINGERNAIL2_23,FINGERNAIL2,,,,,<-puapẽ>,
FINGERNAIL2_24,FINGERNAIL2,,,,,<'yhwãpẽ>,
FINGERNAIL2_25,FINGERNAIL2,,,,,<hwã apẽ>,
FINGERNAIL2_26,FINGERNAIL2,,,,,<'ỹhwa'apẽ>,
FINGERNAIL2_27,FINGERNAIL2,,,/pãpɛ̃/,,,
FINGERNAIL2_28,FINGERNAIL2,,,/põʔãpẽ/,,,
FINGERNAIL2_29,FINGERNAIL2,,,/poaˈpẽ/,,,
FINGERNAIL4_1,FINGERNAIL4,,,/hapiˈpĩ/,,,{4}
FINGERNAIL5_1,FINGERNAIL5,,,,,<pokutpwã>,{8}
FOOT1_1,FOOT1,,,/pɨčã/,,,
FOOT1_2,FOOT1,,,/pɨʧa/,[pɨ.'ʧa],,{4}
FOOT1_3,FOOT1,,,/pɨčã kmana/,,,
FOOT1_4,FOOT1,,,/pɨčã akã/,,,
FOOT1_5,FOOT1,,,/prɨrɨ/,,,
FOOT1_6,FOOT1,,,/pɨʧa ʤape/,[pɨ.'ʧa ʤa.'pe],,
FOOT1_7,FOOT1,,,,,<py1>,
FOOT1_8,FOOT1,,,,,<-py xyry>,
FOOT1_9,FOOT1,,,,,<-pyapẽ>,
FOOT1_10,FOOT1,,,,,<-py nhu'ã>,
FOOT1_11,FOOT1,,,,,<py nu'ã>,
FOOT1_12,FOOT1,,,,[pʊtʃʲəpɛ],,
FOOT1_13,FOOT1,,,,[tepɨ],,
FOOT1_14,FOOT1,,,,[tɨpɨ̃nsa minʃiwe],,
FOOT1_15,FOOT1,,,,[tɨpɨnsa wansu],,
FOOT1_16,FOOT1,,,,[pɨsiɾɨ; pɨsɨɾɨí],,
FOOT1_17,FOOT1,,,,[timpiɲũʔẽ],,
FOOT1_18,FOOT1,,,/pɨ/,,,
FOOT1_19,FOOT1,,,/pɨ-ãka/,,,
FOOT1_20,FOOT1,,,/pɨsɨrɨ/,,,
FOOT1_21,FOOT1,,,/pɨhãita/,,,
FOOT1_22,FOOT1,,,/ᵐbɨta/,,,
FOOT1_23,FOOT1,,,/pɨta/,,,
FOOT1_24,FOOT1,,,/pɨhãita/,,,
FOOT1_25,FOOT1,,,/pɨɲũa/,,,
FOOT1_26,FOOT1,,,/pɨ1/,,,
FOOT1_27,FOOT1,,,,,<pìta>,
FOOT1_28,FOOT1,,,/pɨtsã/,,,
FOOT1_29,FOOT1,,,/pɨ̃'ɲuʔã/,,,
FOOT1_30,FOOT1,,,,,<ei>,
FOOT1_31,FOOT1,,,,,<eisã>,
FOOT1_32,FOOT1,,,,,<eichuã>,
FOOT1_33,FOOT1,,,,,<isãjorã>,
FOOT1_34,FOOT1,,,,,<isã>,
FOOT1_35,FOOT1,,,,,<yoã>,
FOOT1_36,FOOT1,,,,,<-pi>,{9}
FOOT1_37,FOOT1,,,,,<-ku-pi-káwe>,
FOOT1_38,FOOT1,,,/pɨta/,,,
FOOT1_39,FOOT1,,,/pɨta sakama/,,,
FOOT1_40,FOOT1,,,/pɨsapi/,,,
FOOT1_41,FOOT1,,,,,<pɨta>,
FOOT1_42,FOOT1,,,,,<pɨta muchuri>,
FOOT1_43,FOOT1,,,,,<pɨta taɨra>,
FOOT1_44,FOOT1,,,,,<pɨtsapi>,
FOOT1_45,FOOT1,,,,,<py1>,
FOOT1_46,FOOT1,,,,,<pytá>,
FOOT1_47,FOOT1,,,,,<pyssyryca>,
FOOT1_48,FOOT1,,,,,<pynhuãcanga>,
FOOT1_49,FOOT1,,,,,<py>,
FOOT1_50,FOOT1,,,,,<my>,
FOOT1_51,FOOT1,,,,,<pɨ1>,{2}
FOOT1_52,FOOT1,,,,,<-pywapé>,
FOOT1_53,FOOT1,,,,,<se-pýawá-kotok>,
FOOT1_54,FOOT1,,,,,<py1>,
FOOT1_55,FOOT1,,,,,<pyxo'o>,
FOOT1_56,FOOT1,,,,,<pyoape>,
FOOT1_57,FOOT1,,,,,<-pɨŋ>,
FOOT1_58,FOOT1,,,,,<mĭ>,{1:135}
FOOT1_59,FOOT1,,,,,<pĭ1>,{1: 192}
FOOT1_60,FOOT1,,,,,<pi-tzirik>,
FOOT1_61,FOOT1,,,,,<pi-zirik>,
FOOT1_62,FOOT1,,,,,<pi-puhiy>,
FOOT1_63,FOOT1,,,,,<pĭ-kupê>,
FOOT1_64,FOOT1,,,,,<pĭ-akaza>,
FOOT1_65,FOOT1,,,,,<nepýi>,
FOOT1_66,FOOT1,,,,,<nepykwã'>,
FOOT1_67,FOOT1,,,,,<py>,
FOOT1_68,FOOT1,,,,,<pé>,
FOOT1_69,FOOT1,,,,,<piʔãpẽ>,
FOOT1_70,FOOT1,,,,,<py>,{2}
FOOT1_71,FOOT1,,,,[si- 'pɨa],,
FOOT1_72,FOOT1,,,/si pɨ´a/,,,
FOOT1_73,FOOT1,,,,[de-'pɨɐ],,
FOOT1_74,FOOT1,,,/ne pɨ́a/,,,
FOOT1_75,FOOT1,,,,,<-py1>,
FOOT1_76,FOOT1,,,,,<-pypirian>,
FOOT1_77,FOOT1,,,,,<-pypẽ>,
FOOT1_78,FOOT1,,,,,<-pyahog>,
FOOT1_79,FOOT1,,,,,<py>,
FOOT1_80,FOOT1,,,/pɨ1/,,,
FOOT1_81,FOOT1,,,/pɨta/,,,
FOOT1_82,FOOT1,,,/pɨãkã/,,,
FOOT1_83,FOOT1,,,/pɨyũʔã/,,,
FOOT1_84,FOOT1,,,,,<pɨ>,{3}
FOOT1_85,FOOT1,,,/pɨta/,,,
FOOT1_86,FOOT1,,,/pɨ/,,,{1}
FOOT1_87,FOOT1,,,/pɨ1/,,,
FOOT1_88,FOOT1,,,/pɨˈta1/,,,
FOOT1_89,FOOT1,,,/pɨaˈpẽ/,,,
FOOT1_90,FOOT1,,,/pɨaˈpẽ/,,,
FOOT1_91,FOOT1,,,,,<-pé>,{2}
FOOT1_92,FOOT1,,,,[mɨ],,
FOOT1_93,FOOT1,,,,[pɨ],,
FOOT1_94,FOOT1,,,,[pɨtã],,
HEEL1_1,HEEL1,,,/pɨčã/,,,
HEEL1_2,HEEL1,,,/pɨčã kmana/,,,
HEEL1_3,HEEL1,,,/pɨčã akã/,,,
HEEL1_4,HEEL1,,,/pɨʧa ʤape/,[pɨ.'ʧa ʤa.'pe],,
HEEL1_5,HEEL1,,,,,<pyta>,{3}
HEEL1_6,HEEL1,,,,,<pytasãngue>,
HEEL1_7,HEEL1,,,,,<pɨta>,{3}
HEEL1_8,HEEL1,,,,,<pyta>,
HEEL1_9,HEEL1,,,,[tɨpɨta],,{1}
HEEL1_10,HEEL1,,,/ᵐbɨta/,,,
HEEL1_11,HEEL1,,,/pɨta/,,,
HEEL1_12,HEEL1,,,,,<pìta>,{2}
HEEL1_13,HEEL1,,,,,<eita>,
HEEL1_14,HEEL1,,,,,<ita>,{2}
HEEL1_15,HEEL1,,,,,<itã>,{2}
HEEL1_16,HEEL1,,,,,<-pi-táʔi>,{9}
HEEL1_17,HEEL1,,,/pɨta/,,,
HEEL1_18,HEEL1,,,/pɨta sakama/,,,
HEEL1_19,HEEL1,,,,,<pɨta>,{7}
HEEL1_20,HEEL1,,,,,<pɨta muchuri>,
HEEL1_21,HEEL1,,,,,<pɨta taɨra>,
HEEL1_22,HEEL1,,,,,<pytá>,
HEEL1_23,HEEL1,,,,,<kygapytã>,
HEEL1_24,HEEL1,,,,,<-pytá>,{3}
HEEL1_25,HEEL1,,,,,<pĭta>,
HEEL1_26,HEEL1,,,,,<-pita>,
HEEL1_27,HEEL1,,,,[mɨta'dʒa],,{2}
HEEL1_28,HEEL1,,,,,<-pɨta>,{4}
HEEL1_29,HEEL1,,,,,<pyta>,
HEEL1_30,HEEL1,,,,,<pɨta>,{12}
HEEL1_31,HEEL1,,,/pɨta/,,,
HEEL1_32,HEEL1,,,/pɨta/,,,
HEEL1_33,HEEL1,,,/pɨˈta1/,,,
HEEL1_34,HEEL1,,,,,<pyapyta>,{8}
HEEL2_1,HEEL2,,,,,<pyapyta>,{8}
HEEL2_2,HEEL2,,,/pɨa/,,,
HEEL2_3,HEEL2,,,/pɨasusa/,,,{4}
TOE1_1,TOE1,,,,,<pysapẽ>,
TOE1_2,TOE1,,,,,<pyxã>,
TOE1_3,TOE1,,,,,<-pyapẽ>,
TOE1_4,TOE1,,,,[pʊtʃʲəpɛ],,
TOE1_5,TOE1,,,/pɨ̃sa/,[pɨnsa],,
TOE1_6,TOE1,,,,,<tɨpɨnsa>,
TOE1_7,TOE1,,,/pɨhãita/,,,
TOE1_8,TOE1,,,/pɨtsã/,,,
TOE1_9,TOE1,,,,,<eisã>,
TOE1_10,TOE1,,,,,<isãjorã>,{2}
TOE1_11,TOE1,,,,,<isã>,
TOE1_12,TOE1,,,/pɨsapi/,,,
TOE1_13,TOE1,,,,,<pɨtsapi>,
TOE1_14,TOE1,,,,,<pyssã>,
TOE1_15,TOE1,,,,,<pyssapẽ>,
TOE1_16,TOE1,,,,,<-pywapé>,
TOE1_17,TOE1,,,,,<pĭ-hä>,
TOE1_18,TOE1,,,,,<pĭ-hä-pê>,
TOE1_19,TOE1,,,,,<piʔãpẽ>,
TOE1_20,TOE1,,,,,<-pyã>,{2}
TOE1_21,TOE1,,,,,<-pyhã>,
TOE1_22,TOE1,,,,,<-pypẽ>,
TOE1_23,TOE1,,,,,<pya'ĩ>,
TOE1_24,TOE1,,,,,<pyapẽ>,
TOE1_25,TOE1,,,,,<pɨã(pẽ)>,{7}
TOE1_26,TOE1,,,,,<pɨtã>,
TOE1_27,TOE1,,,,[pɨtã],,
TOE1_28,TOE1,,,,[pɨhã],,
TOE1_29,TOE1,,,/pɨehã/,,,{4}
TOE2_1,TOE2,,,/pɨčã akã/,,,
TOE2_2,TOE2,,,/pɨʧa ãkã/,[pɨ.'ʧa ã.'kã],,{4}
TOE2_3,TOE2,,,/pɨ-ãka/,,,
TOE2_4,TOE2,,,,,<-pi-h-ə́kə>,
TOE2_5,TOE2,,,/pɨãkã/,,,
TOE3_1,TOE3,,,/pɨsisi/,,,
TOE5_1,TOE5,,,/pɨta sakama/,,,
TOE6_1,TOE6,,,,,<pɨta taɨra>,{7}
TOE7_1,TOE7,,,,,<pyoape>,
TOE8_1,TOE8,,,,,<pywakýng>,{3}
TOE9_1,TOE9,,,/pɨʧa ʤape/,[pɨ.'ʧa ʤa.'pe],,{4}
TOE10_1,TOE10,,,,,<nepykwã'>,
TOENAIL1_1,TOENAIL1,,,,,<pysapẽ>,
TOENAIL1_2,TOENAIL1,,,,,<-pyapẽ>,
TOENAIL1_3,TOENAIL1,,,,[pʊtʃʲəpɛ],,
TOENAIL1_4,TOENAIL1,,,,,<eisãẽ>,{3: 145}
TOENAIL1_5,TOENAIL1,,,/pɨsapi/,,,
TOENAIL1_6,TOENAIL1,,,,,<pɨtsapi>,
TOENAIL1_7,TOENAIL1,,,,,<pyssapẽ>,
TOENAIL1_8,TOENAIL1,,,,,<-pywapé>,{3}
TOENAIL1_9,TOENAIL1,,,,,<pĭ-hä-apê>,
TOENAIL1_10,TOENAIL1,,,,,<piʔãpẽ>,
TOENAIL1_11,TOENAIL1,,,,,<-pypẽ>,
TOENAIL1_12,TOENAIL1,,,,,<pyapẽ>,
TOENAIL1_13,TOENAIL1,,,,,<pɨã(pẽ)>,{7}
TOENAIL1_14,TOENAIL1,,,/pɨaˈpẽ/,,,
TOENAIL1_15,TOENAIL1,,,/pɨaˈpẽ/,,,{1}
TOENAIL2_1,TOENAIL2,,,/pɨhãita/,,,
TOENAIL3_1,TOENAIL3,,,/-pwã/,,,{5}
TOENAIL4_1,TOENAIL4,,,,,<-kərəwə́tsɨ>,{9}
ANKLE1_1,ANKLE1,,,/pɨčã kmana/,,,
ANKLE2_1,ANKLE2,,,,,<pyñuã>,
ANKLE2_2,ANKLE2,,,,,<-py nhu'ã>,
ANKLE2_3,ANKLE2,,,,,<py nu'ã>,
ANKLE2_4,ANKLE2,,,,[timpiɲũʔẽ],,
ANKLE2_5,ANKLE2,,,/pɨɲũa/,,,
ANKLE2_6,ANKLE2,,,/pɨ̃'ɲuʔã/,,,
ANKLE2_7,ANKLE2,,,,,<eichuã>,
ANKLE2_8,ANKLE2,,,,,<yoã>,
ANKLE2_9,ANKLE2,,,,,<pynhuãcanga>,
ANKLE2_10,ANKLE2,,,,,<pyxo'o>,
ANKLE2_11,ANKLE2,,,/pɨyũʔã/,,,
ANKLE3_1,ANKLE3,,,/tutuna/,,,
ANKLE4_1,ANKLE4,,,,,<pɨta muchuri>,{7}
ANKLE5_1,ANKLE5,,,,,<se-pýawá-kotok>,{3}
ANKLE6_1,ANKLE6,,,,,<pĭ-akaza>,
ANKLE6_2,ANKLE6,,,,,<upyakaza>,
ANKLE7_1,ANKLE7,,,,,<takaraja'a>,
ANKLE8_1,ANKLE8,,,/ipayã/,,,{3}
ANKLE9_1,ANKLE9,,,/pɨarahakaŋʔa/,,,{4}
LEG1_1,LEG1,,,,,<tetyma>,
LEG1_2,LEG1,,,,,<-etyma>,
LEG1_3,LEG1,,,,[ne'təma],,
LEG1_4,LEG1,,,,[tʃi'məma],,
LEG1_5,LEG1,,,,[tɨtɨ́ma],,
LEG1_6,LEG1,,,,,<tɨtɨmanka>,
LEG1_7,LEG1,,,/tɨ̃ma/,,,
LEG1_8,LEG1,,,,,<etima>,
LEG1_9,LEG1,,,,,<etima>,{2}
LEG1_10,LEG1,,,,,<tímaro>,
LEG1_11,LEG1,,,,,<-etímə>,{9}
LEG1_12,LEG1,,,/sɪtɨma/,,,
LEG1_13,LEG1,,,,,<tustɨma>,
LEG1_14,LEG1,,,,,<(e)tymã>,{2}
LEG1_15,LEG1,,,,,<netɨmociʔa>,{2}
LEG1_16,LEG1,,,,,<-etymó>,{3}
LEG1_17,LEG1,,,,,<etymo>,
LEG1_18,LEG1,,,,,<-etɨmã>,
LEG1_19,LEG1,,,,,<tétĭmä>,
LEG1_20,LEG1,,,,,<hetymà>,
LEG1_21,LEG1,,,,,<netywã'>,
LEG1_22,LEG1,,,,[tamakɨŋʷa],,
LEG1_23,LEG1,,,,,<tamakỹɡa>,
LEG1_24,LEG1,,,,,<dz̆e.támakýŋ>,
LEG1_25,LEG1,,,,[si- tama'kəŋɐ],,
LEG1_26,LEG1,,,,,<etymakaŋ>,
LEG1_27,LEG1,,,/lɛ-tɨmã/,,,
LEG1_28,LEG1,,,/etumã/,,,{11}
LEG1_29,LEG1,,,/tɨˈmã/,,,
LEG1_30,LEG1,,,/-atʌˈmã/,,,{3}
LEG1_31,LEG1,,,,,<etyma>,{4}
LEG2_1,LEG2,,,/kmakã/,,,
LEG2_2,LEG2,,,/kbãkã/,[kmã.'kã],,{4}
LEG2_3,LEG2,,,/mãkã/,[mã.'kã],,{4}
LEG2_4,LEG2,,,/kbãkã o/,[kmã.'kã o.'ʔo],,
LEG2_5,LEG2,,,/bãkã/,[mã.'kã o.ʔo],,
LEG3_1,LEG3,,,/kaŋ ʔɨp/,,,
LEG4X_1,LEG4X,,,/kanɨɾɨwa/,,,
LEG5X_1,LEG5X,,,,,<kaɨ>,{7}
THIGH1_1,THIGH1,,,,,<úva>,{3}
THIGH1_2,THIGH1,,,,,<'u>,
THIGH1_3,THIGH1,,,/tʃi'wã/,[tʃi'wə̃],,
THIGH1_4,THIGH1,,,,[teʔu],,{1}
THIGH1_5,THIGH1,,,/(če-)-u/,,,
THIGH1_6,THIGH1,,,,,<u>,{2}
THIGH1_7,THIGH1,,,,,<eu>,
THIGH1_8,THIGH1,,+NOM.PST -- ZJO,,,<ogue>,
THIGH1_9,THIGH1,,+NOM.PST -- ZJO,,,<iogüe>,{2}
THIGH1_10,THIGH1,,,,,<-ʔúwe>,{9}
THIGH1_11,THIGH1,,,,,<kai tsu>,{4}
THIGH1_12,THIGH1,,,,,<uba1>,
THIGH1_13,THIGH1,,,,,<-óp>,
THIGH1_14,THIGH1,,,,,<'ówakó-a>,{3}
THIGH1_15,THIGH1,,,,,<'owako>,
THIGH1_16,THIGH1,,,,,<'u1>,
THIGH1_17,THIGH1,,,,,<neúwy>,
THIGH1_18,THIGH1,,,,,<ʔu1>,
THIGH1_19,THIGH1,,,,,<dže.úwa>,
THIGH1_20,THIGH1,,,,[ʃi'ʔowa],,
THIGH1_21,THIGH1,,,,,<'uv>,
THIGH1_22,THIGH1,,,,,<'up>,{12}
THIGH1_23,THIGH1,,,,,<ne 'uw-a>,{11}
THIGH1_24,THIGH1,,,/ɨ/,,,
THIGH1_25,THIGH1,,,/ʔɨ/,,,{11}
THIGH1_26,THIGH1,,,/ʔu1/,,,{1}
THIGH1_27,THIGH1,,,,[-up],,
THIGH1_28,THIGH1,,,,,<'up>,{8}
THIGH1_29,THIGH1,,,,[ʔup],,
THIGH1_30,THIGH1,,,/ʔup/,,,{4}
THIGH2_1,THIGH2,,,,,<kupy>,{3}
THIGH2_2,THIGH2,,,,,<cupì>,
THIGH2_3,THIGH2,,,,,<ecui>,
THIGH2_4,THIGH2,,,,,<cupy>,{2}
THIGH2_5,THIGH2,,,,,<kopy>,
THIGH2_6,THIGH2,,,,,<-anangopý>,{3}
THIGH2_7,THIGH2,,,,,<-kupy>,
THIGH3_1,THIGH3,,,,,<hazyw>,
THIGH4_1,THIGH4,,,,,<-apipə́ʔa>,{9}
THIGH4_2,THIGH4,,,,,<apy>,
THIGH5_1,THIGH5,,,/ʔoktu/,,,{4}
BLOOD1_1,BLOOD1,,,/bu-ɨʔɨ/,,,
BLOOD1_2,BLOOD1,,,/bwɨ/,[bwɨ.'ʔɨ],,{4}
BLOOD1_3,BLOOD1,,,,,<tuguy>,
BLOOD1_4,BLOOD1,,,,,<tuguyryru>,
BLOOD1_5,BLOOD1,,,,,<tuŋwɨ pɨta>,
BLOOD1_6,BLOOD1,,,,,<-ugue1>,
BLOOD1_7,BLOOD1,,,,,<-uguy rape>,
